Date_quarter,Date,log_inv_pc,log_gdp_pc,log_gdp,log_gdp_yoy_pct,log_gdp_annualized_pct,gdp_yoy_pct,gdp_annualized_pct,log_private_pc,log_sp500_real,log_oil_real,infl_annualized_pct,infl_yoy_pct,log_payems,vix,gs2,t10Y2Y,t10Y3M,nfci,epu,cpi,sp500,gdp,pop16,inv,hours,priv_emp,wti,unrate,payems,logdiff_GPRD,diff_GPRD,GPRD,log_GPRD,GPRD_ACT,log_GPRD_ACT,logdiff_GPRD_ACT,diff_GPRD_ACT,GPRD_THREAT,log_GPRD_THREAT,logdiff_GPRD_THREAT,diff_GPRD_THREAT
2014.75,2014-10-01,-435.262338659279,-259.904842822157,982.552768674069,2.65039964207041,2.01783440617334,2.65039964207041,2.01783440617334,-74.4851726084726,213.797490382505,-117.494003920834,-0.995011404792479,1.15728321876452,1184.99951421359,16.07234375,0.54,1.73935483870968,2.25338709677419,-0.639479230769231,97.9786179566923,236.888333333333,2009.34437561035,18500.031,248842.666666667,3203.351,96.203,118151.666666667,73.16,5.7,140083.666666667,-46.6601208425306,-4961.91304347826,83.4544565217392,442.43010521779,82.1757608695653,440.88603786442,-33.4197593829391,-3260.89130434782,83.4666304347826,442.444691646967,-60.5143814672206,-6940.38043478261
2015,2015-01-01,-432.263755664307,-259.432654993563,983.449223461761,3.89254724472892,3.58581915076996,3.89254724472892,3.58581915076996,-74.3594040674801,217.115582916036,-157.870681227735,-2.59754006208084,-0.112956935505437,1185.49015750728,16.5647540983607,0.603333333333333,1.36426229508197,1.94426229508197,-0.527036153846154,101.37755399129,235.355,2063.68983534516,18666.621,249900.666666667,3314.895,96.688,118803.333333333,48.54,5.53333333333333,140772.666666667,25.7485465335023,2450.83212560386,107.962777777778,468.178651751293,112.708555555556,472.480533258812,31.5944953943915,3053.27946859903,105.539111111111,465.908160564824,23.463468917857,2207.24806763285
2015.25,2015-04-01,-432.091830425148,-259.039264844173,984.066718120015,3.22647288006763,2.46997863301459,3.22647288006763,2.46997863301459,-74.0236466733777,218.267187271004,-141.009551882225,2.71853517747402,0.0370032441856516,1185.99207114313,13.7401587301587,0.613333333333333,1.55171875,2.14609375,-0.547613846153846,107.247980045152,236.96,2101.82905505953,18782.243,250461.333333333,3328.049,96.953,119470.333333333,57.8466666666667,5.43333333333333,141481,-22.4108459561914,-2167.58547008547,86.2869230769231,445.767805795101,83.9434065934066,443.01428407537,-29.4662491834418,-2876.51489621489,87.6615384615385,447.348324516222,-18.5598360486026,-1787.75726495726
2015.5,2015-07-01,-432.129364806773,-258.894091934481,984.466164331584,2.41785425905849,1.59778484627608,2.41785425905849,1.59778484627608,-73.7686320429995,214.274956657446,-163.400265417036,1.50795751606054,0.158485306665312,1186.44997560011,19.30734375,0.693333333333333,1.530625,2.18046875,-0.464936153846154,142.39036673023,237.855,2027.20000267029,18857.418,251099,3335.27,97.076,120080.333333333,46.4166666666667,5.1,142130.333333333,8.99010118993395,811.666387959862,94.4035869565217,454.757906985035,80.7571739130435,439.144679918504,-3.86960415686604,-318.623268036309,104.240869565217,464.670427473515,17.3221029572932,1657.9331103679
2015.75,2015-10-01,-432.984373260896,-258.965264925843,984.650473504295,2.09770483022567,0.737236690842025,2.09770483022567,0.737236690842025,-73.4735024800702,215.513661708216,-173.510713217538,-0.0302716884178267,0.399670235758975,1186.93497108202,17.03328125,0.833333333333333,1.35225806451613,2.065,-0.435299230769231,100.74969367642,237.837,2052.31187820435,18892.206,251741.333333333,3315.334,97.782,120743.333333333,41.95,5.03333333333333,142821.333333333,27.3923699291132,2974.79347826088,124.15152173913,482.150276914148,166.956630434783,511.773408069408,72.6287281509039,8619.94565217391,98.4044565217392,458.908609288773,-5.76181818474222,-583.641304347825
2016,2016-01-01,-433.747795267761,-258.720274706303,985.228320156142,1.7790966943803,2.3113866073885,1.7790966943803,2.3113866073885,-73.3604011906428,210.524811627476,-196.891675702551,-0.248426488397513,0.986948629179807,1187.35768258071,20.4862295081967,0.836666666666667,1.07803278688525,1.62377049180328,-0.326331538461538,144.556426251722,237.689333333333,1951.22491355021,19001.69,252580.666666667,3301.09,98.03,121283,33.1833333333333,4.9,143426.333333333,-14.2811517889708,-1652.24008600096,107.629120879121,467.869125125178,115.445494505495,474.87985095344,-36.8935571159683,-5151.11359292881,101.925824175824,462.424533477343,3.51592418857001,352.1367654085
2016.25,2016-04-01,-434.411536402725,-258.636667996673,985.548929722409,1.48221160239395,1.28243826506917,1.48221160239395,1.28243826506917,-73.1890034395896,215.884923882233,-166.327158326287,3.18640861613346,1.10391698884467,1187.73393856288,15.6759375,0.773333333333333,0.97890625,1.49078125,-0.37679,142.197283845161,239.590333333333,2075.13140678406,19062.709,253180,3287.033,98.281,121779.333333333,45.4066666666667,4.93333333333333,143967,-22.8882734452922,-2201.85714285714,85.6105494505495,444.980851679885,92.0478021978022,452.230803121591,-22.6490478318489,-2339.76923076923,80.9018681318682,439.323691566271,-23.100841911072,-2102.3956043956
2016.5,2016-07-01,-434.251385314423,-258.196036043763,986.255815641519,1.78965130993536,2.82754367644174,1.78965130993536,2.82754367644174,-72.9324542695849,219.564901953967,-167.984269392845,1.69430481012789,1.1505038123615,1188.25307834667,13.23390625,0.726666666666667,0.83625,1.26609375,-0.351827857142857,119.229187231085,240.607333333333,2162.05686950684,19197.938,253855,3301.079,98.761,122417.666666667,44.85,4.9,144716.333333333,20.2165389635402,1918.10809842332,104.791630434783,465.197390643426,128.795,485.822199304097,33.591396182506,3674.71978021978,89.8610869565217,449.826499967972,10.5028084017009,895.921882465353
2016.75,2016-10-01,-431.809001438409,-257.910516921501,986.80858417014,2.15811066584592,2.21107411448429,2.15811066584592,2.21107411448429,-72.7845048685247,219.982148067157,-159.488851382067,2.53110511139489,1.79084801231468,1188.59982268067,14.0979365079365,1.00666666666667,1.12918032786885,1.70540983606557,-0.414464615384615,174.530079590052,242.134666666667,2184.87855747768,19304.352,254534.333333333,3391.749,98.848,122927,49.1366666666667,4.76666666666667,145219,-14.629381960655,-1426.17391304348,90.5298913043478,450.568008682771,99.6389130434783,460.155278149745,-25.6669211543518,-2915.60869565217,85.4845652173913,444.833583587314,-4.99291638065795,-437.652173913044
2017,2017-01-01,-431.963245246524,-257.311989645889,987.294292903244,2.06597274710241,1.94283493241443,2.06597274710241,1.94283493241443,-72.2136568342171,225.536753065794,-154.976036293031,2.80510368203899,2.55423055492381,1189.00939739233,11.691935483871,1.24,1.20225806451613,1.84048387096774,-0.485935384615385,175.809347417068,243.838666666667,2325.92789976059,19398.343,254247.333333333,3382.703,99.194,123491.333333333,51.7666666666667,4.56666666666667,145815,15.085155789136,1474.04420289855,105.270333333333,465.653164471907,98.9322222222222,459.443499165459,-0.711778984285694,-70.6690821256117,110.046444444444,470.090249890392,25.2566663030783,2456.18792270532
