Date,Date_quarter,log_GPRD,logdiff_GPRD,diff_GPRD,GPRD,GPRD_ACT,log_GPRD_ACT,logdiff_GPRD_ACT,diff_GPRD_ACT,GPRD_THREAT,log_GPRD_THREAT,logdiff_GPRD_THREAT,diff_GPRD_THREAT
2013-04-01,2013.25,446.0933024963,465.965213352399,394.124175824176,86.5682417582418,88.3335164835165,448.111961071426,-96.1816998084089,-85.3705738705756,84.7618681318681,443.98457734105,487.671760918323,403.442368742367
2013-07-01,2013.5,447.610829335665,151.752683936456,132.371476349738,87.8919565217391,92.3080434782609,452.513128265515,440.11671940882,397.452699474437,83.8716304347826,442.9287420831,-105.583525794924,-89.023769708551
2013-10-01,2013.75,429.707834544571,-1790.29947910932,-1440.71739130435,73.4847826086957,67.2119565217392,420.785115613307,-3172.80126522073,-2509.60869565217,75.0119565217391,431.76475211201,-1116.39899710902,-885.967391304349
2014-01-01,2014,450.107923446294,2040.00889017223,1662.95507246376,90.1143333333333,74.8581111111111,431.559446987249,1077.43313739421,764.615458937199,98.4903333333333,458.995840461424,2723.10883494135,2347.83768115942
2014-04-01,2014.25,451.404125257699,129.620181140524,117.566666666673,91.29,80.8517582417582,439.261733274718,770.228628746838,599.364713064708,100.159450549451,460.676342160841,168.050169941756,166.911721611719
2014-07-01,2014.5,489.090226060321,3768.61008026219,4178.35869565217,133.073586956522,114.784673913043,474.305797247359,3504.40639726417,3393.29156712852,152.870434782609,502.959073114188,4228.27309533466,5271.09842331582
2014-10-01,2014.75,442.43010521779,-4666.01208425306,-4961.91304347826,83.4544565217392,82.1757608695653,440.88603786442,-3341.9759382939,-3260.89130434782,83.4666304347826,442.444691646967,-6051.43814672206,-6940.38043478261
2015-01-01,2015,468.178651751293,2574.85465335023,2450.83212560386,107.962777777778,112.708555555556,472.480533258812,3159.44953943915,3053.27946859903,105.539111111111,465.908160564824,2346.3468917857,2207.24806763285
2015-04-01,2015.25,445.767805795101,-2241.08459561914,-2167.58547008547,86.2869230769231,83.9434065934066,443.01428407537,-2946.62491834418,-2876.51489621489,87.6615384615385,447.348324516222,-1855.98360486026,-1787.75726495726
2015-07-01,2015.5,454.757906985035,899.010118993397,811.666387959862,94.4035869565217,80.7571739130435,439.144679918504,-386.960415686605,-318.623268036309,104.240869565217,464.670427473515,1732.21029572931,1657.9331103679
2015-10-01,2015.75,482.150276914148,2739.23699291132,2974.79347826088,124.15152173913,166.956630434783,511.773408069408,7262.8728150904,8619.94565217391,98.4044565217392,458.908609288773,-576.18181847422,-583.641304347825
2016-01-01,2016,467.869125125178,-1428.11517889708,-1652.24008600096,107.629120879121,115.445494505495,474.87985095344,-3689.35571159683,-5151.11359292881,101.925824175824,462.424533477343,351.592418857001,352.1367654085
2016-04-01,2016.25,444.980851679885,-2288.82734452922,-2201.85714285714,85.6105494505495,92.0478021978022,452.230803121591,-2264.90478318489,-2339.76923076923,80.9018681318682,439.323691566271,-2310.08419110721,-2102.3956043956
